iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,new_tests,total_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,new_vaccinations_smoothed_per_million,new_people_vaccinated_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index,excess_mortality_cumulative_absolute,excess_mortality_cumulative,excess_mortality,excess_mortality_cumulative_per_million
AFG,Asia,Afghanistan,2020-12-21,50678.0,142.0,200.714,2074.0,20.0,14.714,1272.184,3.565,5.039,52.064,0.502,0.369,0.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.04,39835428.0,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,,,,
AFG,Asia,Afghanistan,2020-12-22,50888.0,210.0,200.571,2089.0,15.0,16.286,1277.456,5.272,5.035,52.441,0.377,0.409,0.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.04,39835428.0,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,,,,
AFG,Asia,Afghanistan,2020-12-23,51070.0,182.0,195.286,2105.0,16.0,14.857,1282.025,4.569,4.902,52.842,0.402,0.373,0.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.04,39835428.0,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,,,,
AFG,Asia,Afghanistan,2020-12-24,51357.0,287.0,204.286,2126.0,21.0,15.571,1289.229,7.205,5.128,53.37,0.527,0.391,0.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.04,39835428.0,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,,,,
AFG,Asia,Afghanistan,2020-12-25,51595.0,238.0,199.0,2135.0,9.0,14.714,1295.204,5.975,4.996,53.596,0.226,0.369,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.04,39835428.0,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,,,,
AFG,Asia,Afghanistan,2020-12-26,51764.0,169.0,186.857,2148.0,13.0,15.857,1299.446,4.242,4.691,53.922,0.326,0.398,0.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.04,39835428.0,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,,,,
AFG,Asia,Afghanistan,2020-12-27,51848.0,84.0,187.429,2158.0,10.0,14.857,1301.555,2.109,4.705,54.173,0.251,0.373,0.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.04,39835428.0,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,,,,
AFG,Asia,Afghanistan,2020-12-28,52007.0,159.0,189.857,2170.0,12.0,13.714,1305.546,3.991,4.766,54.474,0.301,0.344,0.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.04,39835428.0,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,,,,
AFG,Asia,Afghanistan,2020-12-29,52147.0,140.0,179.857,2182.0,12.0,13.286,1309.061,3.514,4.515,54.775,0.301,0.334,0.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.04,39835428.0,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,,,,
AFG,Asia,Afghanistan,2020-12-30,52330.0,183.0,180.0,2189.0,7.0,12.0,1313.655,4.594,4.519,54.951,0.176,0.301,0.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.04,39835428.0,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,,,,
AFG,Asia,Afghanistan,2020-12-31,52330.0,0.0,139.0,2189.0,0.0,9.0,1313.655,0.0,3.489,54.951,0.0,0.226,0.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.04,39835428.0,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,,,,
AFG,Asia,Afghanistan,2021-01-01,52513.0,183.0,131.143,2201.0,12.0,9.429,1318.249,4.594,3.292,55.252,0.301,0.237,0.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.04,39835428.0,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,,,,
AFG,Asia,Afghanistan,2021-01-02,52586.0,73.0,117.429,2211.0,10.0,9.0,1320.081,1.833,2.948,55.503,0.251,0.226,0.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.04,39835428.0,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,,,,
AFG,Asia,Afghanistan,2021-01-03,52709.0,123.0,123.0,2221.0,10.0,9.0,1323.169,3.088,3.088,55.754,0.251,0.226,0.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.04,39835428.0,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,,,,
AFG,Asia,Afghanistan,2021-01-04,52909.0,200.0,128.857,2230.0,9.0,8.571,1328.19,5.021,3.235,55.98,0.226,0.215,0.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.04,39835428.0,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,,,,
AFG,Asia,Afghanistan,2021-01-05,53011.0,102.0,123.429,2237.0,7.0,7.857,1330.75,2.561,3.098,56.156,0.176,0.197,0.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.04,39835428.0,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,,,,
AFG,Asia,Afghanistan,2021-01-06,53105.0,94.0,110.714,2244.0,7.0,7.857,1333.11,2.36,2.779,56.332,0.176,0.197,0.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.04,39835428.0,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,,,,
AFG,Asia,Afghanistan,2021-01-07,53207.0,102.0,125.286,2253.0,9.0,9.143,1335.67,2.561,3.145,56.558,0.226,0.23,0.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.04,39835428.0,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,,,,
AFG,Asia,Afghanistan,2021-01-08,53332.0,125.0,117.0,2257.0,4.0,8.0,1338.808,3.138,2.937,56.658,0.1,0.201,0.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.04,39835428.0,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,,,,
AFG,Asia,Afghanistan,2021-01-09,53400.0,68.0,116.286,2264.0,7.0,7.571,1340.515,1.707,2.919,56.834,0.176,0.19,0.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.04,39835428.0,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,,,,
AFG,Asia,Afghanistan,2021-01-10,53489.0,89.0,111.429,2277.0,13.0,8.0,1342.749,2.234,2.797,57.16,0.326,0.201,0.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.04,39835428.0,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,,,,
AFG,Asia,Afghanistan,2021-01-11,53538.0,49.0,89.857,2288.0,11.0,8.286,1343.98,1.23,2.256,57.436,0.276,0.208,0.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.04,39835428.0,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,,,,
AFG,Asia,Afghanistan,2021-01-12,53584.0,46.0,81.857,2301.0,13.0,9.143,1345.134,1.155,2.055,57.763,0.326,0.23,0.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.04,39835428.0,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,,,,
AFG,Asia,Afghanistan,2021-01-13,53690.0,106.0,83.571,2308.0,7.0,9.143,1347.795,2.661,2.098,57.938,0.176,0.23,0.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.04,39835428.0,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,,,,
AFG,Asia,Afghanistan,2021-01-14,53775.0,85.0,81.143,2314.0,6.0,8.714,1349.929,2.134,2.037,58.089,0.151,0.219,0.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.04,39835428.0,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,,,,
AFG,Asia,Afghanistan,2021-01-15,53831.0,56.0,71.286,2324.0,10.0,9.571,1351.335,1.406,1.79,58.34,0.251,0.24,0.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.04,39835428.0,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,,,,
AFG,Asia,Afghanistan,2021-01-16,53938.0,107.0,76.857,2336.0,12.0,10.286,1354.021,2.686,1.929,58.641,0.301,0.258,0.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.04,39835428.0,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,,,,
AFG,Asia,Afghanistan,2021-01-17,53984.0,46.0,70.714,2339.0,3.0,8.857,1355.176,1.155,1.775,58.717,0.075,0.222,0.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.04,39835428.0,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,,,,
AFG,Asia,Afghanistan,2021-01-18,54062.0,78.0,74.857,2343.0,4.0,7.857,1357.134,1.958,1.879,58.817,0.1,0.197,0.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.04,39835428.0,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,,,,
AFG,Asia,Afghanistan,2021-01-19,54141.0,79.0,79.571,2346.0,3.0,6.429,1359.117,1.983,1.998,58.892,0.075,0.161,0.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.04,39835428.0,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,,,,
AFG,Asia,Afghanistan,2021-01-20,54278.0,137.0,84.0,2354.0,8.0,6.571,1362.556,3.439,2.109,59.093,0.201,0.165,0.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.04,39835428.0,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,,,,
AFG,Asia,Afghanistan,2021-01-21,54403.0,125.0,89.714,2363.0,9.0,7.0,1365.694,3.138,2.252,59.319,0.226,0.176,0.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.04,39835428.0,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,,,,
AFG,Asia,Afghanistan,2021-01-22,54483.0,80.0,93.143,2370.0,7.0,6.571,1367.702,2.008,2.338,59.495,0.176,0.165,0.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.04,39835428.0,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,,,,
AFG,Asia,Afghanistan,2021-01-23,54559.0,76.0,88.714,2373.0,3.0,5.286,1369.61,1.908,2.227,59.57,0.075,0.133,0.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.04,39835428.0,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,,,,
AFG,Asia,Afghanistan,2021-01-24,54595.0,36.0,87.286,2378.0,5.0,5.571,1370.514,0.904,2.191,59.696,0.126,0.14,0.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.04,39835428.0,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,,,,
AFG,Asia,Afghanistan,2021-01-25,54672.0,77.0,87.143,2385.0,7.0,6.0,1372.447,1.933,2.188,59.871,0.176,0.151,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.04,39835428.0,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,,,,
AFG,Asia,Afghanistan,2021-01-26,54750.0,78.0,87.0,2389.0,4.0,6.143,1374.405,1.958,2.184,59.972,0.1,0.154,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.04,39835428.0,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,,,,
AFG,Asia,Afghanistan,2021-01-27,54854.0,104.0,82.286,2389.0,0.0,5.0,1377.015,2.611,2.066,59.972,0.0,0.126,0.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.04,39835428.0,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,,,,
AFG,Asia,Afghanistan,2021-01-28,54891.0,37.0,69.714,2397.0,8.0,4.857,1377.944,0.929,1.75,60.173,0.201,0.122,0.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.04,39835428.0,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,,,,
AFG,Asia,Afghanistan,2021-01-29,54939.0,48.0,65.143,2399.0,2.0,4.143,1379.149,1.205,1.635,60.223,0.05,0.104,0.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.04,39835428.0,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,,,,
AFG,Asia,Afghanistan,2021-01-30,55008.0,69.0,64.143,2400.0,1.0,3.857,1380.881,1.732,1.61,60.248,0.025,0.097,0.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.04,39835428.0,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,,,,
AFG,Asia,Afghanistan,2021-01-31,55023.0,15.0,61.143,2400.0,0.0,3.143,1381.258,0.377,1.535,60.248,0.0,0.079,0.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.04,39835428.0,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,,,,
AFG,Asia,Afghanistan,2021-02-01,55059.0,36.0,55.286,2404.0,4.0,2.714,1382.162,0.904,1.388,60.348,0.1,0.068,0.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.04,39835428.0,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,,,,
AFG,Asia,Afghanistan,2021-02-02,55121.0,62.0,53.0,2405.0,1.0,2.286,1383.718,1.556,1.33,60.373,0.025,0.057,0.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.04,39835428.0,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,,,,
AFG,Asia,Afghanistan,2021-02-03,55174.0,53.0,45.714,2406.0,1.0,2.429,1385.049,1.33,1.148,60.398,0.025,0.061,0.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.04,39835428.0,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,,,,
AFG,Asia,Afghanistan,2021-02-04,55231.0,57.0,48.571,2407.0,1.0,1.429,1386.479,1.431,1.219,60.424,0.025,0.036,0.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.04,39835428.0,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,,,,
AFG,Asia,Afghanistan,2021-02-05,55265.0,34.0,46.571,2407.0,0.0,1.143,1387.333,0.854,1.169,60.424,0.0,0.029,0.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.04,39835428.0,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,,,,
AFG,Asia,Afghanistan,2021-02-06,55330.0,65.0,46.0,2408.0,1.0,1.143,1388.965,1.632,1.155,60.449,0.025,0.029,0.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.04,39835428.0,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,,,,
AFG,Asia,Afghanistan,2021-02-07,55335.0,5.0,44.571,2410.0,2.0,1.429,1389.09,0.126,1.119,60.499,0.05,0.036,0.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.04,39835428.0,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,,,,
AFG,Asia,Afghanistan,2021-02-08,55359.0,24.0,42.857,2413.0,3.0,1.286,1389.693,0.602,1.076,60.574,0.075,0.032,0.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.04,39835428.0,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,,,,
AFG,Asia,Afghanistan,2021-02-09,55384.0,25.0,37.571,2414.0,1.0,1.286,1390.32,0.628,0.943,60.599,0.025,0.032,0.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.04,39835428.0,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,,,,
AFG,Asia,Afghanistan,2021-02-10,55402.0,18.0,32.571,2418.0,4.0,1.714,1390.772,0.452,0.818,60.7,0.1,0.043,0.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.04,39835428.0,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,,,,
AFG,Asia,Afghanistan,2021-02-11,55420.0,18.0,27.0,2419.0,1.0,1.714,1391.224,0.452,0.678,60.725,0.025,0.043,0.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.04,39835428.0,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,,,,
AFG,Asia,Afghanistan,2021-02-12,55445.0,25.0,25.714,2424.0,5.0,2.429,1391.851,0.628,0.646,60.85,0.126,0.061,0.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.04,39835428.0,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,,,,
AFG,Asia,Afghanistan,2021-02-13,55473.0,28.0,20.429,2427.0,3.0,2.714,1392.554,0.703,0.513,60.926,0.075,0.068,0.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.04,39835428.0,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,,,,
AFG,Asia,Afghanistan,2021-02-14,55492.0,19.0,22.429,2427.0,0.0,2.429,1393.031,0.477,0.563,60.926,0.0,0.061,0.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.04,39835428.0,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,,,,
AFG,Asia,Afghanistan,2021-02-15,55514.0,22.0,22.143,2427.0,0.0,2.0,1393.584,0.552,0.556,60.926,0.0,0.05,0.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.04,39835428.0,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,,,,
AFG,Asia,Afghanistan,2021-02-16,55518.0,4.0,19.143,2428.0,1.0,2.0,1393.684,0.1,0.481,60.951,0.025,0.05,0.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.04,39835428.0,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,,,,
AFG,Asia,Afghanistan,2021-02-17,55540.0,22.0,19.714,2428.0,0.0,1.429,1394.236,0.552,0.495,60.951,0.0,0.036,0.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.04,39835428.0,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,,,,
AFG,Asia,Afghanistan,2021-02-18,55557.0,17.0,19.571,2430.0,2.0,1.571,1394.663,0.427,0.491,61.001,0.05,0.039,0.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.04,39835428.0,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,,,,
AFG,Asia,Afghanistan,2021-02-19,55575.0,18.0,18.571,2430.0,0.0,0.857,1395.115,0.452,0.466,61.001,0.0,0.022,0.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.04,39835428.0,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,,,,
AFG,Asia,Afghanistan,2021-02-20,55580.0,5.0,15.286,2430.0,0.0,0.429,1395.24,0.126,0.384,61.001,0.0,0.011,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.04,39835428.0,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,,,,
AFG,Asia,Afghanistan,2021-02-21,55604.0,24.0,16.0,2432.0,2.0,0.714,1395.843,0.602,0.402,61.051,0.05,0.018,0.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.04,39835428.0,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,,,,
AFG,Asia,Afghanistan,2021-02-22,55617.0,13.0,14.714,2433.0,1.0,0.857,1396.169,0.326,0.369,61.076,0.025,0.022,0.83,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,0.0,0.0,,,,,,12.04,39835428.0,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,,,,
AFG,Asia,Afghanistan,2021-02-23,55646.0,29.0,18.286,2435.0,2.0,1.0,1396.897,0.728,0.459,61.126,0.05,0.025,0.85,,,,,,,,,,,,,,,,,,,,,,,1367.0,,,,,34.0,1367.0,0.003,12.04,39835428.0,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,,,,
AFG,Asia,Afghanistan,2021-02-24,55664.0,18.0,17.714,2436.0,1.0,1.143,1397.349,0.452,0.445,61.152,0.025,0.029,0.86,,,,,,,,,,,,,,,,,,,,,,,1367.0,,,,,34.0,1367.0,0.003,12.04,39835428.0,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,,,,
AFG,Asia,Afghanistan,2021-02-25,55680.0,16.0,17.571,2438.0,2.0,1.143,1397.751,0.402,0.441,61.202,0.05,0.029,0.87,,,,,,,,,,,,,,,,,,,,,,,1367.0,,,,,34.0,1367.0,0.003,12.04,39835428.0,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,,,,
AFG,Asia,Afghanistan,2021-02-26,55696.0,16.0,17.286,2442.0,4.0,1.714,1398.152,0.402,0.434,61.302,0.1,0.043,0.88,,,,,,,,,,,,,,,,,,,,,,,1367.0,,,,,34.0,1367.0,0.003,12.04,39835428.0,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,,,,
AFG,Asia,Afghanistan,2021-02-27,55707.0,11.0,18.143,2443.0,1.0,1.857,1398.429,0.276,0.455,61.327,0.025,0.047,0.9,,,,,,,,,,,,,,,,,,,,,,,1367.0,,,,,34.0,1367.0,0.003,12.04,39835428.0,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,,,,
AFG,Asia,Afghanistan,2021-02-28,55714.0,7.0,15.714,2443.0,0.0,1.571,1398.604,0.176,0.394,61.327,0.0,0.039,0.92,,,,,,,,,,,,,,,,,,8200.0,8200.0,,,,1367.0,0.02,0.02,,,34.0,1367.0,0.003,12.04,39835428.0,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,,,,
AFG,Asia,Afghanistan,2021-03-01,55733.0,19.0,16.571,2444.0,1.0,1.571,1399.081,0.477,0.416,61.352,0.025,0.039,0.94,,,,,,,,,,,,,,,,,,,,,,,1580.0,,,,,40.0,1580.0,0.004,12.04,39835428.0,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,,,,
AFG,Asia,Afghanistan,2021-03-02,55759.0,26.0,16.143,2446.0,2.0,1.571,1399.734,0.653,0.405,61.403,0.05,0.039,0.95,,,,,,,,,,,,,,,,,,,,,,,1794.0,,,,,45.0,1794.0,0.005,12.04,39835428.0,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,,,,
AFG,Asia,Afghanistan,2021-03-03,55770.0,11.0,15.143,2446.0,0.0,1.429,1400.01,0.276,0.38,61.403,0.0,0.036,0.97,,,,,,,,,,,,,,,,,,,,,,,2008.0,,,,,50.0,2008.0,0.005,12.04,39835428.0,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,,,,
AFG,Asia,Afghanistan,2021-03-04,55775.0,5.0,13.571,2446.0,0.0,1.143,1400.136,0.126,0.341,61.403,0.0,0.029,0.99,,,,,,,,,,,,,,,,,,,,,,,2221.0,,,,,56.0,2221.0,0.006,12.04,39835428.0,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,,,,
AFG,Asia,Afghanistan,2021-03-05,55827.0,52.0,18.714,2449.0,3.0,1.0,1401.441,1.305,0.47,61.478,0.075,0.025,1.01,,,,,,,,,,,,,,,,,,,,,,,2435.0,,,,,61.0,2435.0,0.006,12.04,39835428.0,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,,,,
AFG,Asia,Afghanistan,2021-03-06,55840.0,13.0,19.0,2449.0,0.0,0.857,1401.767,0.326,0.477,61.478,0.0,0.022,1.02,,,,,,,,,,,,,,,,,,,,,,,2649.0,,,,,66.0,2649.0,0.007,12.04,39835428.0,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,,,,
AFG,Asia,Afghanistan,2021-03-07,55847.0,7.0,19.0,2449.0,0.0,0.857,1401.943,0.176,0.477,61.478,0.0,0.022,1.02,,,,,,,,,,,,,,,,,,,,,,,2862.0,,,,,72.0,2862.0,0.007,12.04,39835428.0,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,,,,
